NCI2SCT|NCIMTH|1|0|154| |C53556| |C53556|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|155| |C53557| |C53557|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|156| |C53558| |C53558|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|157| |C53964| |C53964|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|158| |C54182| |C54182|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|159| |C5442| |C5442|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|160| |C5454| |C5454|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|161| |C5455| |C5455|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|162| |C5468| |C5468|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|163| |C5469| |C5469|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|164| |C5470| |C5470|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|165| |C5471| |C5471|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|166| |C5642| |C5642|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|167| |C5643| |C5643|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|168| |C5644| |C5644|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|169| |C5645| |C5645|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|170| |C5646| |C5646|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|171| |C5647| |C5647|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|172| |C5691| |C5691|CODE| | || || ||CODE| | | | | | | |
